PinOut_1,PinOut_2,Voltage_1,Voltage_2,P_x,P_y,S1,dS1_dV,dPx_dV,dPy_dV,Mode_Locked,S1_MLd
220,100,4.31372549,1.960784314,69,34,0.339805825,-0.137671652,-13,5,0,#N/A
220,101,4.31372549,1.980392157,76,31,0.420560748,0.080754922,7,-3,0,#N/A
220,102,4.31372549,2,70,32,0.37254902,-0.048011728,-6,1,0,#N/A
220,103,4.31372549,2.019607843,74,36,0.345454545,-0.027094474,4,4,0,#N/A
220,104,4.31372549,2.039215686,68,44,0.214285714,-0.131168831,-6,8,0,#N/A
220,105,4.31372549,2.058823529,62,44,0.169811321,-0.044474394,-6,0,0,#N/A
220,106,4.31372549,2.078431373,57,45,0.117647059,-0.052164262,-5,1,0,#N/A
220,107,4.31372549,2.098039216,56,50,0.056603774,-0.061043285,-1,5,0,#N/A
220,108,4.31372549,2.117647059,55,52,0.028037383,-0.02856639,-1,2,0,#N/A
220,109,4.31372549,2.137254902,52,55,-0.028037383,-0.056074766,-3,3,0,#N/A
220,110,4.31372549,2.156862745,48,57,-0.085714286,-0.057676903,-4,2,0,#N/A
220,111,4.31372549,2.176470588,44,58,-0.137254902,-0.051540616,-4,1,0,#N/A
220,112,4.31372549,2.196078431,39,60,-0.212121212,-0.07486631,-5,2,0,#N/A
220,113,4.31372549,2.215686275,38,60,-0.224489796,-0.012368584,-1,0,0,#N/A
220,114,4.31372549,2.235294118,38,64,-0.254901961,-0.030412165,0,4,0,#N/A
220,115,4.31372549,2.254901961,39,64,-0.242718447,0.012183514,1,0,0,#N/A
220,116,4.31372549,2.274509804,26,68,-0.446808511,-0.204090064,-13,4,0,#N/A
220,117,4.31372549,2.294117647,35,68,-0.32038835,0.126420161,9,0,0,#N/A
220,118,4.31372549,2.31372549,29,64,-0.376344086,-0.055955737,-6,-4,0,#N/A
220,119,4.31372549,2.333333333,27,71,-0.448979592,-0.072635506,-2,7,0,#N/A
220,120,4.31372549,2.352941176,30,70,-0.4,0.048979592,3,-1,0,#N/A
220,121,4.31372549,2.37254902,35,66,-0.306930693,0.093069307,5,-4,0,#N/A
220,122,4.31372549,2.392156863,33,57,-0.266666667,0.040264026,-2,-9,0,#N/A
220,123,4.31372549,2.411764706,38,61,-0.232323232,0.034343434,5,4,0,#N/A
220,124,4.31372549,2.431372549,38,57,-0.2,0.032323232,0,-4,0,#N/A
220,125,4.31372549,2.450980392,60,57,0.025641026,0.225641026,22,0,0,#N/A
220,126,4.31372549,2.470588235,42,60,-0.176470588,-0.202111614,-18,3,0,#N/A
220,127,4.31372549,2.490196078,42,59,-0.168316832,0.008153757,0,-1,0,#N/A
220,128,4.31372549,2.509803922,51,49,0.02,0.188316832,9,-10,0,#N/A
220,129,4.31372549,2.529411765,49,47,0.020833333,0.000833333,-2,-2,0,#N/A
220,130,4.31372549,2.549019608,54,39,0.161290323,0.140456989,5,-8,0,#N/A
220,131,4.31372549,2.568627451,61,37,0.244897959,0.083607637,7,-2,0,#N/A
220,132,4.31372549,2.588235294,66,35,0.306930693,0.062032734,5,-2,0,#N/A
220,133,4.31372549,2.607843137,59,27,0.372093023,0.06516233,-7,-8,0,#N/A
220,134,4.31372549,2.62745098,73,31,0.403846154,0.031753131,14,4,0,#N/A
220,135,4.31372549,2.647058824,72,31,0.398058252,-0.005787901,-1,0,0,#N/A
220,136,4.31372549,2.666666667,68,27,0.431578947,0.033520695,-4,-4,0,#N/A
220,137,4.31372549,2.68627451,76,29,0.447619048,0.0160401,8,2,0,#N/A
220,138,4.31372549,2.705882353,74,23,0.525773196,0.078154148,-2,-6,0,#N/A
220,139,4.31372549,2.725490196,79,19,0.612244898,0.086471702,5,-4,0,#N/A
220,140,4.31372549,2.745098039,81,23,0.557692308,-0.05455259,2,4,0,#N/A
220,141,4.31372549,2.764705882,84,17,0.663366337,0.105674029,3,-6,0,#N/A
220,142,4.31372549,2.784313725,88,16,0.692307692,0.028941356,4,-1,0,#N/A
220,143,4.31372549,2.803921569,84,20,0.615384615,-0.076923077,-4,4,0,#N/A
220,144,4.31372549,2.823529412,80,20,0.6,-0.015384615,-4,0,0,#N/A
220,145,4.31372549,2.843137255,82,22,0.576923077,-0.023076923,2,2,0,#N/A
220,146,4.31372549,2.862745098,83,20,0.611650485,0.034727409,1,-2,0,#N/A
220,147,4.31372549,2.882352941,83,23,0.566037736,-0.04561275,0,3,0,#N/A
220,148,4.31372549,2.901960784,76,27,0.475728155,-0.090309581,-7,4,0,#N/A
220,149,4.31372549,2.921568627,77,25,0.509803922,0.034075766,1,-2,0,#N/A
220,150,4.31372549,2.941176471,80,28,0.481481481,-0.02832244,3,3,0,#N/A
220,151,4.31372549,2.960784314,84,28,0.5,0.018518519,4,0,0,#N/A
220,152,4.31372549,2.980392157,77,29,0.452830189,-0.047169811,-7,1,0,#N/A
220,153,4.31372549,3,79,33,0.410714286,-0.042115903,2,4,0,#N/A
220,154,4.31372549,3.019607843,80,30,0.454545455,0.043831169,1,-3,0,#N/A
220,155,4.31372549,3.039215686,70,36,0.320754717,-0.133790738,-10,6,0,#N/A
220,156,4.31372549,3.058823529,68,34,0.333333333,0.012578616,-2,-2,0,#N/A
220,157,4.31372549,3.078431373,75,42,0.282051282,-0.051282051,7,8,0,#N/A
220,158,4.31372549,3.098039216,57,37,0.212765957,-0.069285325,-18,-5,0,#N/A
220,159,4.31372549,3.117647059,43,43,0,-0.212765957,-14,6,0,#N/A
220,160,4.31372549,3.137254902,51,48,0.03030303,0.03030303,8,5,0,#N/A
220,161,4.31372549,3.156862745,59,53,0.053571429,0.023268398,8,5,0,#N/A
220,162,4.31372549,3.176470588,51,53,-0.019230769,-0.072802198,-8,0,0,#N/A
220,163,4.31372549,3.196078431,49,58,-0.08411215,-0.06488138,-2,5,0,#N/A
220,164,4.31372549,3.215686275,47,54,-0.069306931,0.014805219,-2,-4,0,#N/A
220,165,4.31372549,3.235294118,44,56,-0.12,-0.050693069,-3,2,0,#N/A
220,166,4.31372549,3.254901961,24,60,-0.428571429,-0.308571429,-20,4,0,#N/A
220,167,4.31372549,3.274509804,37,61,-0.244897959,0.183673469,13,1,0,#N/A
220,168,4.31372549,3.294117647,36,63,-0.272727273,-0.027829314,-1,2,0,#N/A
220,169,4.31372549,3.31372549,40,64,-0.230769231,0.041958042,4,1,0,#N/A
220,170,4.31372549,3.333333333,34,64,-0.306122449,-0.075353218,-6,0,0,#N/A
220,171,4.31372549,3.352941176,30,61,-0.340659341,-0.034536892,-4,-3,0,#N/A
220,172,4.31372549,3.37254902,37,63,-0.26,0.080659341,7,2,0,#N/A
220,173,4.31372549,3.392156863,38,60,-0.224489796,0.035510204,1,-3,0,#N/A
220,174,4.31372549,3.411764706,40,62,-0.215686275,0.008803521,2,2,0,#N/A
220,175,4.31372549,3.431372549,34,61,-0.284210526,-0.068524252,-6,-1,0,#N/A
220,176,4.31372549,3.450980392,37,61,-0.244897959,0.039312567,3,0,0,#N/A
220,177,4.31372549,3.470588235,48,57,-0.085714286,0.159183673,11,-4,0,#N/A
220,178,4.31372549,3.490196078,35,58,-0.247311828,-0.161597542,-13,1,0,#N/A
220,179,4.31372549,3.509803922,44,49,-0.053763441,0.193548387,9,-9,0,#N/A
220,180,4.31372549,3.529411765,53,53,0,0.053763441,9,4,0,#N/A
220,181,4.31372549,3.549019608,41,49,-0.088888889,-0.088888889,-12,-4,0,#N/A
220,182,4.31372549,3.568627451,33,48,-0.185185185,-0.096296296,-8,-1,0,#N/A
220,183,4.31372549,3.588235294,52,48,0.04,0.225185185,19,0,0,#N/A
220,184,4.31372549,3.607843137,58,41,0.171717172,0.131717172,6,-7,0,#N/A
220,185,4.31372549,3.62745098,62,36,0.265306122,0.093588951,4,-5,0,#N/A
220,186,4.31372549,3.647058824,55,35,0.222222222,-0.0430839,-7,-1,0,#N/A
220,187,4.31372549,3.666666667,59,31,0.311111111,0.088888889,4,-4,0,#N/A
220,188,4.31372549,3.68627451,78,33,0.405405405,0.094294294,19,2,0,#N/A
220,189,4.31372549,3.705882353,61,27,0.386363636,-0.019041769,-17,-6,0,#N/A
220,190,4.31372549,3.725490196,76,28,0.461538462,0.075174825,15,1,0,#N/A
220,191,4.31372549,3.745098039,75,18,0.612903226,0.151364764,-1,-10,0,#N/A
220,192,4.31372549,3.764705882,77,22,0.555555556,-0.05734767,2,4,0,#N/A
220,193,4.31372549,3.784313725,84,20,0.615384615,0.05982906,7,-2,0,#N/A
220,194,4.31372549,3.803921569,82,22,0.576923077,-0.038461538,-2,2,0,#N/A
220,195,4.31372549,3.823529412,83,19,0.62745098,0.050527903,1,-3,0,#N/A
220,196,4.31372549,3.843137255,77,20,0.587628866,-0.039822114,-6,1,0,#N/A
220,197,4.31372549,3.862745098,86,19,0.638095238,0.050466372,9,-1,0,#N/A
220,198,4.31372549,3.882352941,80,16,0.666666667,0.028571429,-6,-3,0,#N/A
220,199,4.31372549,3.901960784,86,22,0.592592593,-0.074074074,6,6,0,#N/A
220,200,4.31372549,3.921568627,80,23,0.553398058,-0.039194534,-6,1,0,#N/A
220,201,4.31372549,3.941176471,105,22,0.653543307,0.100145249,25,-1,0,#N/A
220,202,4.31372549,3.960784314,76,20,0.583333333,-0.070209974,-29,-2,0,#N/A
220,203,4.31372549,3.980392157,82,24,0.547169811,-0.036163522,6,4,0,#N/A
220,204,4.31372549,4,84,23,0.570093458,0.022923647,2,-1,0,#N/A
220,205,4.31372549,4.019607843,76,23,0.535353535,-0.034739923,-8,0,0,#N/A
220,206,4.31372549,4.039215686,78,25,0.514563107,-0.020790429,2,2,0,#N/A
220,207,4.31372549,4.058823529,72,30,0.411764706,-0.102798401,-6,5,0,#N/A
220,208,4.31372549,4.078431373,89,26,0.547826087,0.136061381,17,-4,0,#N/A
220,209,4.31372549,4.098039216,71,29,0.42,-0.127826087,-18,3,0,#N/A
220,210,4.31372549,4.117647059,75,36,0.351351351,-0.068648649,4,7,0,#N/A
220,211,4.31372549,4.137254902,74,36,0.345454545,-0.005896806,-1,0,0,#N/A
220,212,4.31372549,4.156862745,71,39,0.290909091,-0.054545455,-3,3,0,#N/A
220,213,4.31372549,4.176470588,65,44,0.19266055,-0.09824854,-6,5,0,#N/A
220,214,4.31372549,4.196078431,67,32,0.353535354,0.160874803,2,-12,0,#N/A
220,215,4.31372549,4.215686275,57,47,0.096153846,-0.257381507,-10,15,0,#N/A
220,216,4.31372549,4.235294118,54,48,0.058823529,-0.037330317,-3,1,0,#N/A
220,217,4.31372549,4.254901961,58,40,0.183673469,0.12484994,4,-8,0,#N/A
220,218,4.31372549,4.274509804,51,50,0.00990099,-0.173772479,-7,10,0,#N/A
220,219,4.31372549,4.294117647,45,57,-0.117647059,-0.127548049,-6,7,0,#N/A
220,220,4.31372549,4.31372549,48,62,-0.127272727,-0.009625668,3,5,0,#N/A
220,221,4.31372549,4.333333333,42,55,-0.134020619,-0.006747891,-6,-7,0,#N/A
220,222,4.31372549,4.352941176,40,56,-0.166666667,-0.032646048,-2,1,0,#N/A
220,223,4.31372549,4.37254902,36,57,-0.225806452,-0.059139785,-4,1,0,#N/A
220,224,4.31372549,4.392156863,38,60,-0.224489796,0.001316656,2,3,0,#N/A
220,225,4.31372549,4.411764706,34,58,-0.260869565,-0.036379769,-4,-2,0,#N/A
220,226,4.31372549,4.431372549,36,62,-0.265306122,-0.004436557,2,4,0,#N/A
220,227,4.31372549,4.450980392,38,66,-0.269230769,-0.003924647,2,4,0,#N/A
220,228,4.31372549,4.470588235,39,65,-0.25,0.019230769,1,-1,0,#N/A
220,229,4.31372549,4.490196078,43,62,-0.180952381,0.069047619,4,-3,0,#N/A
220,230,4.31372549,4.509803922,34,65,-0.313131313,-0.132178932,-9,3,0,#N/A
220,231,4.31372549,4.529411765,44,59,-0.145631068,0.167500245,10,-6,0,#N/A
220,232,4.31372549,4.549019608,38,58,-0.208333333,-0.062702265,-6,-1,0,#N/A
220,233,4.31372549,4.568627451,36,59,-0.242105263,-0.03377193,-2,1,0,#N/A
220,234,4.31372549,4.588235294,39,56,-0.178947368,0.063157895,3,-3,0,#N/A
220,235,4.31372549,4.607843137,41,54,-0.136842105,0.042105263,2,-2,0,#N/A
220,236,4.31372549,4.62745098,42,50,-0.086956522,0.049885584,1,-4,0,#N/A
220,237,4.31372549,4.647058824,51,50,0.00990099,0.096857512,9,0,0,#N/A
220,238,4.31372549,4.666666667,48,43,0.054945055,0.045044065,-3,-7,0,#N/A
220,239,4.31372549,4.68627451,46,50,-0.041666667,-0.096611722,-2,7,0,#N/A
220,240,4.31372549,4.705882353,62,47,0.137614679,0.179281346,16,-3,0,#N/A
220,241,4.31372549,4.725490196,51,49,0.02,-0.117614679,-11,2,0,#N/A
220,242,4.31372549,4.745098039,52,46,0.06122449,0.04122449,1,-3,0,#N/A
220,243,4.31372549,4.764705882,59,51,0.072727273,0.011502783,7,5,0,#N/A
220,244,4.31372549,4.784313725,46,49,-0.031578947,-0.10430622,-13,-2,0,#N/A
220,245,4.31372549,4.803921569,46,40,0.069767442,0.101346389,0,-9,0,#N/A
220,246,4.31372549,4.823529412,50,48,0.020408163,-0.049359279,4,8,0,#N/A
220,247,4.31372549,4.843137255,46,49,-0.031578947,-0.051987111,-4,1,0,#N/A
220,248,4.31372549,4.862745098,55,44,0.111111111,0.142690058,9,-5,0,#N/A
220,249,4.31372549,4.882352941,43,51,-0.085106383,-0.196217494,-12,7,0,#N/A
220,250,4.31372549,4.901960784,49,48,0.010309278,0.095415661,6,-3,0,#N/A
220,251,4.31372549,4.921568627,44,49,-0.053763441,-0.064072719,-5,1,0,#N/A
220,252,4.31372549,4.941176471,53,48,0.04950495,0.103268391,9,-1,0,#N/A
220,253,4.31372549,4.960784314,50,49,0.01010101,-0.03940394,-3,1,0,#N/A
220,254,4.31372549,4.980392157,20,83,-0.611650485,-0.621751496,-30,34,0,#N/A
221,0,4.333333333,0,12,84,-0.75,-0.138349515,-8,1,0,#N/A
221,1,4.333333333,0.019607843,16,83,-0.676767677,0.073232323,4,-1,0,#N/A
221,2,4.333333333,0.039215686,10,85,-0.789473684,-0.112706007,-6,2,0,#N/A
221,3,4.333333333,0.058823529,17,87,-0.673076923,0.116396761,7,2,0,#N/A
221,4,4.333333333,0.078431373,6,83,-0.865168539,-0.192091616,-11,-4,0,#N/A
221,5,4.333333333,0.098039216,14,89,-0.72815534,0.1370132,8,6,0,#N/A
221,6,4.333333333,0.117647059,29,88,-0.504273504,0.223881836,15,-1,0,#N/A
221,7,4.333333333,0.137254902,8,92,-0.84,-0.335726496,-21,4,0,#N/A
221,8,4.333333333,0.156862745,0,91,-1,-0.16,-8,-1,0,#N/A
221,9,4.333333333,0.176470588,2,93,-0.957894737,0.042105263,2,2,0,#N/A
221,10,4.333333333,0.196078431,4,92,-0.916666667,0.04122807,2,-1,0,#N/A
221,11,4.333333333,0.215686275,2,99,-0.96039604,-0.043729373,-2,7,0,#N/A
221,12,4.333333333,0.235294118,9,94,-0.825242718,0.135153321,7,-5,0,#N/A
221,13,4.333333333,0.254901961,0,94,-1,-0.174757282,-9,0,0,#N/A
221,14,4.333333333,0.274509804,0,91,-1,0,0,-3,0,#N/A
221,15,4.333333333,0.294117647,9,91,-0.82,0.18,9,0,0,#N/A
221,16,4.333333333,0.31372549,7,86,-0.849462366,-0.029462366,-2,-5,0,#N/A
221,17,4.333333333,0.333333333,8,88,-0.833333333,0.016129032,1,2,0,#N/A
221,18,4.333333333,0.352941176,8,87,-0.831578947,0.001754386,0,-1,0,#N/A
221,19,4.333333333,0.37254902,11,91,-0.784313725,0.047265222,3,4,0,#N/A
221,20,4.333333333,0.392156863,14,84,-0.714285714,0.070028011,3,-7,0,#N/A
221,21,4.333333333,0.411764706,15,81,-0.6875,0.026785714,1,-3,0,#N/A
221,22,4.333333333,0.431372549,18,76,-0.617021277,0.070478723,3,-5,0,#N/A
221,23,4.333333333,0.450980392,22,78,-0.56,0.057021277,4,2,0,#N/A
221,24,4.333333333,0.470588235,20,77,-0.587628866,-0.027628866,-2,-1,0,#N/A
221,25,4.333333333,0.490196078,35,74,-0.357798165,0.229830701,15,-3,0,#N/A
221,26,4.333333333,0.509803922,39,68,-0.271028037,0.086770128,4,-6,0,#N/A
221,27,4.333333333,0.529411765,35,68,-0.32038835,-0.049360312,-4,0,0,#N/A
221,28,4.333333333,0.549019608,38,62,-0.24,0.08038835,3,-6,0,#N/A
221,29,4.333333333,0.568627451,34,56,-0.244444444,-0.004444444,-4,-6,0,#N/A
221,30,4.333333333,0.588235294,43,53,-0.104166667,0.140277778,9,-3,0,#N/A
221,31,4.333333333,0.607843137,51,49,0.02,0.124166667,8,-4,0,#N/A
221,32,4.333333333,0.62745098,51,47,0.040816327,0.020816327,0,-2,0,#N/A
221,33,4.333333333,0.647058824,52,35,0.195402299,0.154585972,1,-12,0,#N/A
221,34,4.333333333,0.666666667,62,42,0.192307692,-0.003094607,10,7,0,#N/A
221,35,4.333333333,0.68627451,68,41,0.247706422,0.05539873,6,-1,0,#N/A
221,36,4.333333333,0.705882353,59,39,0.204081633,-0.043624789,-9,-2,0,#N/A
221,37,4.333333333,0.725490196,64,37,0.267326733,0.0632451,5,-2,0,#N/A
221,38,4.333333333,0.745098039,60,31,0.318681319,0.051354586,-4,-6,0,#N/A
221,39,4.333333333,0.764705882,67,28,0.410526316,0.091844997,7,-3,0,#N/A
221,40,4.333333333,0.784313725,69,28,0.422680412,0.012154097,2,0,0,#N/A
221,41,4.333333333,0.803921569,63,26,0.415730337,-0.006950075,-6,-2,0,#N/A
221,42,4.333333333,0.823529412,68,27,0.431578947,0.01584861,5,1,0,#N/A
221,43,4.333333333,0.843137255,66,24,0.466666667,0.035087719,-2,-3,0,#N/A
221,44,4.333333333,0.862745098,73,25,0.489795918,0.023129252,7,1,0,#N/A
221,45,4.333333333,0.882352941,68,27,0.431578947,-0.058216971,-5,2,0,#N/A
221,46,4.333333333,0.901960784,65,29,0.382978723,-0.048600224,-3,2,0,#N/A
221,47,4.333333333,0.921568627,59,24,0.421686747,0.038708024,-6,-5,0,#N/A
221,48,4.333333333,0.941176471,59,28,0.356321839,-0.065364908,0,4,0,#N/A
221,49,4.333333333,0.960784314,35,43,-0.102564103,-0.458885942,-24,15,0,#N/A
221,50,4.333333333,0.980392157,39,46,-0.082352941,0.020211161,4,3,0,#N/A
221,51,4.333333333,1,41,55,-0.145833333,-0.063480392,2,9,0,#N/A
221,52,4.333333333,1.019607843,45,52,-0.072164948,0.073668385,4,-3,0,#N/A
221,53,4.333333333,1.039215686,41,55,-0.145833333,-0.073668385,-4,3,0,#N/A
221,54,4.333333333,1.058823529,26,61,-0.402298851,-0.256465517,-15,6,0,#N/A
221,55,4.333333333,1.078431373,34,65,-0.313131313,0.089167537,8,4,0,#N/A
221,56,4.333333333,1.098039216,29,65,-0.382978723,-0.06984741,-5,0,0,#N/A
221,57,4.333333333,1.117647059,25,71,-0.479166667,-0.096187943,-4,6,0,#N/A
221,58,4.333333333,1.137254902,17,76,-0.634408602,-0.155241935,-8,5,0,#N/A
221,59,4.333333333,1.156862745,12,78,-0.733333333,-0.098924731,-5,2,0,#N/A
221,60,4.333333333,1.176470588,9,76,-0.788235294,-0.054901961,-3,-2,0,#N/A
221,61,4.333333333,1.196078431,12,84,-0.75,0.038235294,3,8,0,#N/A
221,62,4.333333333,1.215686275,7,81,-0.840909091,-0.090909091,-5,-3,0,#N/A
221,63,4.333333333,1.235294118,8,87,-0.831578947,0.009330144,1,6,0,#N/A
221,64,4.333333333,1.254901961,2,89,-0.956043956,-0.124465009,-6,2,0,#N/A
221,65,4.333333333,1.274509804,9,89,-0.816326531,0.139717425,7,0,0,#N/A
221,66,4.333333333,1.294117647,0,95,-1,-0.183673469,-9,6,0,#N/A
221,67,4.333333333,1.31372549,7,96,-0.86407767,0.13592233,7,1,0,#N/A
221,68,4.333333333,1.333333333,0,104,-1,-0.13592233,-7,8,0,#N/A
221,69,4.333333333,1.352941176,0,91,-1,0,0,-13,0,#N/A
221,70,4.333333333,1.37254902,3,91,-0.936170213,0.063829787,3,0,0,#N/A
221,71,4.333333333,1.392156863,0,98,-1,-0.063829787,-3,7,0,#N/A
221,72,4.333333333,1.411764706,11,97,-0.796296296,0.203703704,11,-1,0,#N/A
221,73,4.333333333,1.431372549,6,94,-0.88,-0.083703704,-5,-3,0,#N/A
221,74,4.333333333,1.450980392,6,88,-0.872340426,0.007659574,0,-6,0,#N/A
221,75,4.333333333,1.470588235,10,89,-0.797979798,0.074360628,4,1,0,#N/A
221,76,4.333333333,1.490196078,29,85,-0.49122807,0.306751728,19,-4,0,#N/A
221,77,4.333333333,1.509803922,7,82,-0.842696629,-0.351468559,-22,-3,0,#N/A
221,78,4.333333333,1.529411765,19,78,-0.608247423,0.234449207,12,-4,0,#N/A
221,79,4.333333333,1.549019608,18,78,-0.625,-0.016752577,-1,0,0,#N/A
221,80,4.333333333,1.568627451,16,74,-0.644444444,-0.019444444,-2,-4,0,#N/A
221,81,4.333333333,1.588235294,32,72,-0.384615385,0.25982906,16,-2,0,#N/A
221,82,4.333333333,1.607843137,36,68,-0.307692308,0.076923077,4,-4,0,#N/A
221,83,4.333333333,1.62745098,31,60,-0.318681319,-0.010989011,-5,-8,0,#N/A
221,84,4.333333333,1.647058824,36,57,-0.225806452,0.092874867,5,-3,0,#N/A
221,85,4.333333333,1.666666667,51,52,-0.009708738,0.216097714,15,-5,0,#N/A
221,86,4.333333333,1.68627451,45,51,-0.0625,-0.052791262,-6,-1,0,#N/A
221,87,4.333333333,1.705882353,47,45,0.02173913,0.08423913,2,-6,0,#N/A
221,88,4.333333333,1.725490196,53,46,0.070707071,0.04896794,6,1,0,#N/A
221,89,4.333333333,1.745098039,60,42,0.176470588,0.105763518,7,-4,0,#N/A
221,90,4.333333333,1.764705882,65,43,0.203703704,0.027233115,5,1,0,#N/A
221,91,4.333333333,1.784313725,60,42,0.176470588,-0.027233115,-5,-1,0,#N/A
221,92,4.333333333,1.803921569,60,34,0.276595745,0.100125156,0,-8,0,#N/A
221,93,4.333333333,1.823529412,59,32,0.296703297,0.020107552,-1,-2,0,#N/A
221,94,4.333333333,1.843137255,62,24,0.441860465,0.145157168,3,-8,0,#N/A
221,95,4.333333333,1.862745098,64,24,0.454545455,0.012684989,2,0,0,#N/A
221,96,4.333333333,1.882352941,67,24,0.472527473,0.017982018,3,0,0,#N/A
221,97,4.333333333,1.901960784,68,21,0.528089888,0.055562415,1,-3,0,#N/A
221,98,4.333333333,1.921568627,65,22,0.494252874,-0.033837014,-3,1,0,#N/A
221,99,4.333333333,1.941176471,68,28,0.416666667,-0.077586207,3,6,0,#N/A
221,100,4.333333333,1.960784314,67,25,0.456521739,0.039855072,-1,-3,0,#N/A
221,101,4.333333333,1.980392157,63,32,0.326315789,-0.13020595,-4,7,0,#N/A
221,102,4.333333333,2,55,30,0.294117647,-0.032198142,-8,-2,0,#N/A
221,103,4.333333333,2.019607843,43,42,0.011764706,-0.282352941,-12,12,0,#N/A
221,104,4.333333333,2.039215686,44,43,0.011494253,-0.000270453,1,1,0,#N/A
221,105,4.333333333,2.058823529,42,50,-0.086956522,-0.098450775,-2,7,0,#N/A
221,106,4.333333333,2.078431373,36,59,-0.242105263,-0.155148741,-6,9,0,#N/A
221,107,4.333333333,2.098039216,36,54,-0.2,0.042105263,0,-5,0,#N/A
221,108,4.333333333,2.117647059,40,61,-0.207920792,-0.007920792,4,7,0,#N/A
221,109,4.333333333,2.137254902,31,64,-0.347368421,-0.139447629,-9,3,0,#N/A
221,110,4.333333333,2.156862745,25,69,-0.468085106,-0.120716685,-6,5,0,#N/A
221,111,4.333333333,2.176470588,28,67,-0.410526316,0.057558791,3,-2,0,#N/A
221,112,4.333333333,2.196078431,19,78,-0.608247423,-0.197721107,-9,11,0,#N/A
221,113,4.333333333,2.215686275,19,80,-0.616161616,-0.007914193,0,2,0,#N/A
221,114,4.333333333,2.235294118,7,84,-0.846153846,-0.22999223,-12,4,0,#N/A
221,115,4.333333333,2.254901961,13,89,-0.745098039,0.101055807,6,5,0,#N/A
221,116,4.333333333,2.274509804,8,87,-0.831578947,-0.086480908,-5,-2,0,#N/A
221,117,4.333333333,2.294117647,10,86,-0.791666667,0.039912281,2,-1,0,#N/A
221,118,4.333333333,2.31372549,1,90,-0.978021978,-0.186355311,-9,4,0,#N/A
221,119,4.333333333,2.333333333,4,91,-0.915789474,0.062232504,3,1,0,#N/A
221,120,4.333333333,2.352941176,4,92,-0.916666667,-0.000877193,0,1,0,#N/A
221,121,4.333333333,2.37254902,6,96,-0.882352941,0.034313725,2,4,0,#N/A
221,122,4.333333333,2.392156863,2,93,-0.957894737,-0.075541796,-4,-3,0,#N/A
221,123,4.333333333,2.411764706,5,95,-0.9,0.057894737,3,2,0,#N/A
221,124,4.333333333,2.431372549,2,98,-0.96,-0.06,-3,3,0,#N/A
221,125,4.333333333,2.450980392,0,94,-1,-0.04,-2,-4,0,#N/A
221,126,4.333333333,2.470588235,0,90,-1,0,0,-4,0,#N/A
221,127,4.333333333,2.490196078,9,90,-0.818181818,0.181818182,9,0,0,#N/A
221,128,4.333333333,2.509803922,7,85,-0.847826087,-0.029644269,-2,-5,0,#N/A
221,129,4.333333333,2.529411765,4,87,-0.912087912,-0.064261825,-3,2,0,#N/A
221,130,4.333333333,2.549019608,15,87,-0.705882353,0.206205559,11,0,0,#N/A
221,131,4.333333333,2.568627451,19,80,-0.616161616,0.089720737,4,-7,0,#N/A
221,132,4.333333333,2.588235294,25,77,-0.509803922,0.106357695,6,-3,0,#N/A
221,133,4.333333333,2.607843137,26,75,-0.485148515,0.024655407,1,-2,0,#N/A
221,134,4.333333333,2.62745098,33,73,-0.377358491,0.107790024,7,-2,0,#N/A
221,135,4.333333333,2.647058824,32,69,-0.366336634,0.011021857,-1,-4,0,#N/A
221,136,4.333333333,2.666666667,33,63,-0.3125,0.053836634,1,-6,0,#N/A
221,137,4.333333333,2.68627451,41,62,-0.203883495,0.108616505,8,-1,0,#N/A
221,138,4.333333333,2.705882353,45,53,-0.081632653,0.122250842,4,-9,0,#N/A
221,139,4.333333333,2.725490196,48,55,-0.067961165,0.013671488,3,2,0,#N/A
221,140,4.333333333,2.745098039,51,49,0.02,0.087961165,3,-6,0,#N/A
221,141,4.333333333,2.764705882,53,45,0.081632653,0.061632653,2,-4,0,#N/A
221,142,4.333333333,2.784313725,79,44,0.284552846,0.202920192,26,-1,0,#N/A
221,143,4.333333333,2.803921569,55,41,0.145833333,-0.138719512,-24,-3,0,#N/A
221,144,4.333333333,2.823529412,57,37,0.212765957,0.066932624,2,-4,0,#N/A
221,145,4.333333333,2.843137255,65,34,0.313131313,0.100365356,8,-3,0,#N/A
221,146,4.333333333,2.862745098,64,34,0.306122449,-0.007008864,-1,0,0,#N/A
221,147,4.333333333,2.882352941,72,25,0.484536082,0.178413633,8,-9,0,#N/A
221,148,4.333333333,2.901960784,73,26,0.474747475,-0.009788608,1,1,0,#N/A
221,149,4.333333333,2.921568627,65,25,0.444444444,-0.03030303,-8,-1,0,#N/A
221,150,4.333333333,2.941176471,61,28,0.370786517,-0.073657928,-4,3,0,#N/A
221,151,4.333333333,2.960784314,65,24,0.460674157,0.08988764,4,-4,0,#N/A
221,152,4.333333333,2.980392157,72,27,0.454545455,-0.006128703,7,3,0,#N/A
221,153,4.333333333,3,65,25,0.444444444,-0.01010101,-7,-2,0,#N/A
